Question,Answer,id
What is the coverage limit for additional family members,"Each dependant will be covered for $100,000 and will each pay a premium of $100 per month.",c8345bb8
Who can be considered as someone that I am obligated to support through my insurance policy,A Dependant is a person whom the Insured has a legal duty to support. For purposes of these guidelines and the Burial Society EcoSure Funeral Cover these are the Insured’s extended family members who are;,3ea69415
Am I allowed to add my relatives to my EcoSure Personal Accident Cover policy,A Dependant is a person whom the Insured has a legal duty to support. For purposes of these guidelines and the Burial Society EcoSure Funeral Cover these are the Insured’s extended family members who are;,3ea69415
What type of relationships are covered under the term dependants,A Dependant is a person whom the Insured has a legal duty to support. For purposes of these guidelines and the Burial Society EcoSure Funeral Cover these are the Insured’s extended family members who are;,3ea69415
Can I extend my insurance coverage to other family members,A Dependant is a person whom the Insured has a legal duty to support. For purposes of these guidelines and the Burial Society EcoSure Funeral Cover these are the Insured’s extended family members who are;,3ea69415
How do I determine which members of my extended family are eligible for my insurance policy,A Dependant is a person whom the Insured has a legal duty to support. For purposes of these guidelines and the Burial Society EcoSure Funeral Cover these are the Insured’s extended family members who are;,3ea69415
What happens to my insurance policy's start date if I complete the registration process on the 15th of the month,"Your policy becomes active immediately if registration has been completed between the 1st and 10th day of the month. If registration is completed after the 10th, then the policy becomes active on the 1st day of the following month. Registration is complete once your first premium has been deducted from your EcoCash wallet.",0de9ce00
When does my insurance cover officially start if I complete registration before the 10th of the month and my first premium is successfully deducted,"Your policy becomes active immediately if registration has been completed between the 1st and 10th day of the month. If registration is completed after the 10th, then the policy becomes active on the 1st day of the following month. Registration is complete once your first premium has been deducted from your EcoCash wallet.",0de9ce00
"After completing registration, is there a waiting period for my policy to become active","Your policy becomes active immediately if registration has been completed between the 1st and 10th day of the month. If registration is completed after the 10th, then the policy becomes active on the 1st day of the following month. Registration is complete once your first premium has been deducted from your EcoCash wallet.",0de9ce00
"If I register on the 5th but my first premium is deducted on the 15th, when can I expect my policy to become active","Your policy becomes active immediately if registration has been completed between the 1st and 10th day of the month. If registration is completed after the 10th, then the policy becomes active on the 1st day of the following month. Registration is complete once your first premium has been deducted from your EcoCash wallet.",0de9ce00
What triggers the start date of my policy if I complete the registration in the middle of the month,"Your policy becomes active immediately if registration has been completed between the 1st and 10th day of the month. If registration is completed after the 10th, then the policy becomes active on the 1st day of the following month. Registration is complete once your first premium has been deducted from your EcoCash wallet.",0de9ce00
How can I initialize the process of signing up for EcoSure services on my cell phone?,To register for EcoSure Personal Accident Cover;,5897b9ee
What are the steps needed to enroll in the personal accident protection program offered by EcoSure?,To register for EcoSure Personal Accident Cover;,5897b9ee
How do I activate my personal accident insurance coverage on my mobile?,To register for EcoSure Personal Accident Cover;,5897b9ee
What should I do first to start using the EcoSure personal accident protection plan?,To register for EcoSure Personal Accident Cover;,5897b9ee
Can you walk me through the registration process for the EcoSure personal accident coverage on my mobile phone?,To register for EcoSure Personal Accident Cover;,5897b9ee
What is the earliest deposit date I should make for the next month's premium to be recognized?,You must ensure that you have paid your monthly premium by the 1st of every month. To do so you must ensure that you have deposited cash into your EcoCash wallet any time from the 20th of the month for the premium due the 1st of the next month. You have until the 10th of the next month to ensure that your policy remains active. If you do not pay by the 10th of the month your policy will lapse.,fe0e85bd
Can a policy lapse if the premium is not paid by the beginning of the month?,You must ensure that you have paid your monthly premium by the 1st of every month. To do so you must ensure that you have deposited cash into your EcoCash wallet any time from the 20th of the month for the premium due the 1st of the next month. You have until the 10th of the next month to ensure that your policy remains active. If you do not pay by the 10th of the month your policy will lapse.,fe0e85bd
How do I keep my existing insurance policy active for the following month?,You must ensure that you have paid your monthly premium by the 1st of every month. To do so you must ensure that you have deposited cash into your EcoCash wallet any time from the 20th of the month for the premium due the 1st of the next month. You have until the 10th of the next month to ensure that your policy remains active. If you do not pay by the 10th of the month your policy will lapse.,fe0e85bd
What happens to my policy if I miss the payment deadline for the month?,You must ensure that you have paid your monthly premium by the 1st of every month. To do so you must ensure that you have deposited cash into your EcoCash wallet any time from the 20th of the month for the premium due the 1st of the next month. You have until the 10th of the next month to ensure that your policy remains active. If you do not pay by the 10th of the month your policy will lapse.,fe0e85bd
Is a cash deposit at the end of the month sufficient for the premium to be recognized for the coming month?,You must ensure that you have paid your monthly premium by the 1st of every month. To do so you must ensure that you have deposited cash into your EcoCash wallet any time from the 20th of the month for the premium due the 1st of the next month. You have until the 10th of the next month to ensure that your policy remains active. If you do not pay by the 10th of the month your policy will lapse.,fe0e85bd
Will I have to pay any extra costs for having EcoSure insurance?,Normal EcoCash charges apply for all deductions made from your EcoCash wallet towards your EcoSure Funeral Cover premium payment.,4d213c6c
Are there additional fees associated with using EcoSure services?,Normal EcoCash charges apply for all deductions made from your EcoCash wallet towards your EcoSure Funeral Cover premium payment.,4d213c6c
Do I have to pay anything besides the premium for my EcoSure cover?,Normal EcoCash charges apply for all deductions made from your EcoCash wallet towards your EcoSure Funeral Cover premium payment.,4d213c6c
Will my EcoCash wallet be charged extra for EcoSure premiums?,Normal EcoCash charges apply for all deductions made from your EcoCash wallet towards your EcoSure Funeral Cover premium payment.,4d213c6c
Are EcoCash fees included in the EcoSure premium payment?,Normal EcoCash charges apply for all deductions made from your EcoCash wallet towards your EcoSure Funeral Cover premium payment.,4d213c6c
Do I need to settle the cost of the funeral cover and personal accident cover premiums separately every month?,"No. Once you register for both, your monthly premium must be paid at once for the two benefits.",dd9c226e
Can I choose to pay my monthly premiums for different coverage types at different intervals?,"No. Once you register for both, your monthly premium must be paid at once for the two benefits.",dd9c226e
Am I allowed to make separate monthly payments for the two different covers?,"No. Once you register for both, your monthly premium must be paid at once for the two benefits.",dd9c226e
How do I make payments if I have both the funeral cover and personal accident cover?,"No. Once you register for both, your monthly premium must be paid at once for the two benefits.",dd9c226e
Can I split the premium payments into separate transactions every month for the different covers I have?,"No. Once you register for both, your monthly premium must be paid at once for the two benefits.",dd9c226e
Can I use a different method to pay my EcoSure premiums if automatic deduction from my EcoCash wallet fails?,An automatic deduction will be done through your EcoCash wallet as soon as you register and monthly as from the 25th of every month to the 10th of the following month. You can initiate payment through the EcoSure menu or payment can be done by a sponsor who pays the premium on your behalf through his/her EcoCash wallet.,6ebbc977
Who else can pay my EcoSure Personal Accident Cover premiums apart from myself?,An automatic deduction will be done through your EcoCash wallet as soon as you register and monthly as from the 25th of every month to the 10th of the following month. You can initiate payment through the EcoSure menu or payment can be done by a sponsor who pays the premium on your behalf through his/her EcoCash wallet.,6ebbc977
What is the timing for making payments to ensure my EcoSure Personal Accident Cover remains active?,An automatic deduction will be done through your EcoCash wallet as soon as you register and monthly as from the 25th of every month to the 10th of the following month. You can initiate payment through the EcoSure menu or payment can be done by a sponsor who pays the premium on your behalf through his/her EcoCash wallet.,6ebbc977
What is the procedure for initiating payment for my EcoSure Personal Accident Cover through the EcoSure menu?,An automatic deduction will be done through your EcoCash wallet as soon as you register and monthly as from the 25th of every month to the 10th of the following month. You can initiate payment through the EcoSure menu or payment can be done by a sponsor who pays the premium on your behalf through his/her EcoCash wallet.,6ebbc977
Can the monthly premium for my EcoSure Personal Accident Cover be paid in advance before the scheduled date?,An automatic deduction will be done through your EcoCash wallet as soon as you register and monthly as from the 25th of every month to the 10th of the following month. You can initiate payment through the EcoSure menu or payment can be done by a sponsor who pays the premium on your behalf through his/her EcoCash wallet.,6ebbc977
"I have both EcoSure Funeral Cover and EcoSure Personal Accident Cover, how will you distribute the claims payout to the beneficiaries?","Both benefits are paid to your appointed beneficiary. If a Funeral Service Provider is selected as a beneficiary, the EcoSure Funeral Cover benefit will be paid to the Funeral Service Provider while the Accident benefit is paid into your surviving beneficiary’s Bank Account.",9e04967e
Can the benefits of my EcoSure Funeral Cover and EcoSure Personal Accident Cover be combined and paid to one recipient?,"Both benefits are paid to your appointed beneficiary. If a Funeral Service Provider is selected as a beneficiary, the EcoSure Funeral Cover benefit will be paid to the Funeral Service Provider while the Accident benefit is paid into your surviving beneficiary’s Bank Account.",9e04967e
"In the event of a claim, would the payment for my EcoSure Funeral Cover and EcoSure Personal Accident Cover go to the same beneficiary?","Both benefits are paid to your appointed beneficiary. If a Funeral Service Provider is selected as a beneficiary, the EcoSure Funeral Cover benefit will be paid to the Funeral Service Provider while the Accident benefit is paid into your surviving beneficiary’s Bank Account.",9e04967e
"If I have two EcoSure policies, can I choose different beneficiaries for each policy, and how would the payout work?","Both benefits are paid to your appointed beneficiary. If a Funeral Service Provider is selected as a beneficiary, the EcoSure Funeral Cover benefit will be paid to the Funeral Service Provider while the Accident benefit is paid into your surviving beneficiary’s Bank Account.",9e04967e
What happens to the payout of my two EcoSure policies if the beneficiary is a funeral service provider?,"Both benefits are paid to your appointed beneficiary. If a Funeral Service Provider is selected as a beneficiary, the EcoSure Funeral Cover benefit will be paid to the Funeral Service Provider while the Accident benefit is paid into your surviving beneficiary’s Bank Account.",9e04967e
What is the additional amount of cover I can get for my dependants?,"For an additional premium of $50 to your EcoSure Funeral Cover Policy, your dependants will receive an additional death benefit of $500,000. The benefit of $500,000 is also paid to you in the event of permanent disability due to an accident.",ac9ef0ff
How much extra will I have to pay for the additional cover?,"For an additional premium of $50 to your EcoSure Funeral Cover Policy, your dependants will receive an additional death benefit of $500,000. The benefit of $500,000 is also paid to you in the event of permanent disability due to an accident.",ac9ef0ff
What happens to the additional cover if I become permanently disabled?,"For an additional premium of $50 to your EcoSure Funeral Cover Policy, your dependants will receive an additional death benefit of $500,000. The benefit of $500,000 is also paid to you in the event of permanent disability due to an accident.",ac9ef0ff
Can I get the total cover amount without paying the extra premium?,"For an additional premium of $50 to your EcoSure Funeral Cover Policy, your dependants will receive an additional death benefit of $500,000. The benefit of $500,000 is also paid to you in the event of permanent disability due to an accident.",ac9ef0ff
Is the additional cover amount paid to me in case of permanent disability due to illness?,"For an additional premium of $50 to your EcoSure Funeral Cover Policy, your dependants will receive an additional death benefit of $500,000. The benefit of $500,000 is also paid to you in the event of permanent disability due to an accident.",ac9ef0ff
What are the necessary personal details to sign up for the EcoSure Personal Accident Cover on a mobile device?,"For one to register for EcoSure Funeral Cover on their mobile number, one must have:",b2917423
What do I need to register an individual policy on EcoSure using my phone?,"For one to register for EcoSure Funeral Cover on their mobile number, one must have:",b2917423
How does one become a registered policyholder for the EcoSure Personal Accident Cover on their mobile?,"For one to register for EcoSure Funeral Cover on their mobile number, one must have:",b2917423
What conditions must I meet to successfully register for the EcoSure Personal Accident Cover on my phone?,"For one to register for EcoSure Funeral Cover on their mobile number, one must have:",b2917423
Can you list all the requirements to register as an individual policyholder for EcoSure Personal Accident Cover using my mobile number?,"For one to register for EcoSure Funeral Cover on their mobile number, one must have:",b2917423
What is the maximum number of Personal Accident Policies that can be held by an individual at any given time,An individual can have only ONE (1) Personal Accident Policy.,c1d0125b
Can I purchase multiple Personal Accident Policies under my name,An individual can have only ONE (1) Personal Accident Policy.,c1d0125b
Is it possible for one person to have more than one active Personal Accident Policy,An individual can have only ONE (1) Personal Accident Policy.,c1d0125b
Are there any limitations on the number of Personal Accident Policies an individual can apply for,An individual can have only ONE (1) Personal Accident Policy.,c1d0125b
Can a single individual be covered by more than one Personal Accident Policy at the same time,An individual can have only ONE (1) Personal Accident Policy.,c1d0125b
Am I required to subscribe to EcoSure Funeral Cover in order to have EcoSure Personal Accident Cover?,"Unfortunately, not, you need to first register on any of the EcoSure Funeral Cover packages first for you to be able to register on EcoSure Personal Accident Cover.",d772a54b
Can I register for EcoSure Personal Accident Cover independently of the funeral cover packages?,"Unfortunately, not, you need to first register on any of the EcoSure Funeral Cover packages first for you to be able to register on EcoSure Personal Accident Cover.",d772a54b
Do I need to be on one of the funeral cover packages before applying for the personal accident cover?,"Unfortunately, not, you need to first register on any of the EcoSure Funeral Cover packages first for you to be able to register on EcoSure Personal Accident Cover.",d772a54b
Is there a way to get the personal accident cover without subscribing to the funeral cover?,"Unfortunately, not, you need to first register on any of the EcoSure Funeral Cover packages first for you to be able to register on EcoSure Personal Accident Cover.",d772a54b
Are the EcoSure Personal Accident and Funeral Covers mutually exclusive or can I only get the accident cover through the funeral cover?,"Unfortunately, not, you need to first register on any of the EcoSure Funeral Cover packages first for you to be able to register on EcoSure Personal Accident Cover.",d772a54b
What are the circumstances in which I am considered disabled as a result of an accident?,"Accidental Disability refers to permanent loss of one or both hands or feet, or the complete and irrecoverable loss of sight in one or both eyes of the Customer arising from accidental cause(s) independent of any other cause.",05c1fcd9
Can my loss of sight in one eye ever be temporary and still be considered accidental disability?,"Accidental Disability refers to permanent loss of one or both hands or feet, or the complete and irrecoverable loss of sight in one or both eyes of the Customer arising from accidental cause(s) independent of any other cause.",05c1fcd9
"If I lose one hand or one foot, am I automatically considered as having accidental disability?","Accidental Disability refers to permanent loss of one or both hands or feet, or the complete and irrecoverable loss of sight in one or both eyes of the Customer arising from accidental cause(s) independent of any other cause.",05c1fcd9
If I am involved in an accident and I already had problems with my sight or limbs can I still be considered as having a disability due to the accident,"Accidental Disability refers to permanent loss of one or both hands or feet, or the complete and irrecoverable loss of sight in one or both eyes of the Customer arising from accidental cause(s) independent of any other cause.",05c1fcd9
If more than one condition happens from the accident is it considered as more than one accidental disability?,"Accidental Disability refers to permanent loss of one or both hands or feet, or the complete and irrecoverable loss of sight in one or both eyes of the Customer arising from accidental cause(s) independent of any other cause.",05c1fcd9
What exactly constitutes an unintentional event resulting in death ?,"Death by Accident means an unforeseeable and unintentional event that occurs after the Commencement Date and which, in an external and visible manner, independently of any other cause, directly results in the death of the Insured",8cb502ff
Can you clarify what it means for a death to be unforeseeable to be considered accidental ?,"Death by Accident means an unforeseeable and unintentional event that occurs after the Commencement Date and which, in an external and visible manner, independently of any other cause, directly results in the death of the Insured",8cb502ff
How do I know if a death occurred independently of any other cause ?,"Death by Accident means an unforeseeable and unintentional event that occurs after the Commencement Date and which, in an external and visible manner, independently of any other cause, directly results in the death of the Insured",8cb502ff
What is the definition of a death occurring in an external and visible manner ?,"Death by Accident means an unforeseeable and unintentional event that occurs after the Commencement Date and which, in an external and visible manner, independently of any other cause, directly results in the death of the Insured",8cb502ff
What specific events are covered by the accidental death policy and what are not ?,"Death by Accident means an unforeseeable and unintentional event that occurs after the Commencement Date and which, in an external and visible manner, independently of any other cause, directly results in the death of the Insured",8cb502ff
What type of support does EcoSure Personal Accident Cover offer in case of an accident?,EcoSure Personal Accident Cover will provide financial assistance to your family in the event of your accidental death or the accidental death of a loved one covered by EcoSure Personal Accident Cover. It also provides finance assistance to you in the event that you are permanently disabled due to accident.,8f84b22a
Who is eligible to receive compensation from EcoSure Personal Accident Cover?,EcoSure Personal Accident Cover will provide financial assistance to your family in the event of your accidental death or the accidental death of a loved one covered by EcoSure Personal Accident Cover. It also provides finance assistance to you in the event that you are permanently disabled due to accident.,8f84b22a
How does the family of someone covered by EcoSure Personal Accident Cover benefit?,EcoSure Personal Accident Cover will provide financial assistance to your family in the event of your accidental death or the accidental death of a loved one covered by EcoSure Personal Accident Cover. It also provides finance assistance to you in the event that you are permanently disabled due to accident.,8f84b22a
What are the conditions for receiving financial assistance from EcoSure Personal Accident Cover?,EcoSure Personal Accident Cover will provide financial assistance to your family in the event of your accidental death or the accidental death of a loved one covered by EcoSure Personal Accident Cover. It also provides finance assistance to you in the event that you are permanently disabled due to accident.,8f84b22a
Can I get financial support from EcoSure Personal Accident Cover if I am left permanently unable to work due to an accident?,EcoSure Personal Accident Cover will provide financial assistance to your family in the event of your accidental death or the accidental death of a loved one covered by EcoSure Personal Accident Cover. It also provides finance assistance to you in the event that you are permanently disabled due to accident.,8f84b22a
Do you have a life assurance cover that provides financial protection in case of accidents?,EcoSure Personal Accident Cover is a policy focused on providing life assurance cover that entitles a promised amount and/or benefit determined by the Policy Package to be paid out in the event accidental death or permanent disability of yourself or of your a loved one due to accident. The promised amount and or benefits is paid ONLY in the event of accidental death or disability due to accident.,afa9dcc6
What kind of benefits does the EcoSure Personal Accident Cover provide in case of accidents?,EcoSure Personal Accident Cover is a policy focused on providing life assurance cover that entitles a promised amount and/or benefit determined by the Policy Package to be paid out in the event accidental death or permanent disability of yourself or of your a loved one due to accident. The promised amount and or benefits is paid ONLY in the event of accidental death or disability due to accident.,afa9dcc6
Can I get a payout from EcoSure Personal Accident Cover if I die from a non-accidental event?,EcoSure Personal Accident Cover is a policy focused on providing life assurance cover that entitles a promised amount and/or benefit determined by the Policy Package to be paid out in the event accidental death or permanent disability of yourself or of your a loved one due to accident. The promised amount and or benefits is paid ONLY in the event of accidental death or disability due to accident.,afa9dcc6
What are the specific conditions under which the promised amount is paid out?,EcoSure Personal Accident Cover is a policy focused on providing life assurance cover that entitles a promised amount and/or benefit determined by the Policy Package to be paid out in the event accidental death or permanent disability of yourself or of your a loved one due to accident. The promised amount and or benefits is paid ONLY in the event of accidental death or disability due to accident.,afa9dcc6
Are there any restrictions on who can be covered under the EcoSure Personal Accident Cover?,EcoSure Personal Accident Cover is a policy focused on providing life assurance cover that entitles a promised amount and/or benefit determined by the Policy Package to be paid out in the event accidental death or permanent disability of yourself or of your a loved one due to accident. The promised amount and or benefits is paid ONLY in the event of accidental death or disability due to accident.,afa9dcc6
What is the phone number I can use to contact Econet Life for product inquiries?,You can to dial 311 or email us atecosureoperations@econet.co.zw,c23f1a9a
How can I reach out to Econet Life for assistance via email?,You can to dial 311 or email us atecosureoperations@econet.co.zw,c23f1a9a
Who can I get in touch with if I have concerns or need more information about Econet Life?,You can to dial 311 or email us atecosureoperations@econet.co.zw,c23f1a9a
What are the available contact channels for Econet Life customers in need of clarification?,You can to dial 311 or email us atecosureoperations@econet.co.zw,c23f1a9a
"I'm having trouble understanding some aspects of the product, what's the contact method for Econet Life support?",You can to dial 311 or email us atecosureoperations@econet.co.zw,c23f1a9a
Can you specify which death certificate information is typically needed for a claim submission?,The following are the claim requirements:,e0d4994a
How do I get a copy of my claim submission progress or check if my claim has been received?,The following are the claim requirements:,e0d4994a
What if I lose or misplace the claims form - how do I get another?,The following are the claim requirements:,e0d4994a
What is the expected duration before receiving a payout for a bereavement claim?,The following are the claim requirements:,e0d4994a
"In the event a claim is rejected, is there an appeal process available for disputed decisions?",The following are the claim requirements:,e0d4994a
"What happens if a society misses two months of payments, can they make up for it and avoid the penalty","No, we don’t pay premiums for arrears. We only accept advance premium payments only.",4595f2e5
Can I pay off my overdue premiums without being charged extra for the delayed period,"No, we don’t pay premiums for arrears. We only accept advance premium payments only.",4595f2e5
"If a society falls behind on premium payments, can they bring their account up to date to prevent added charges","No, we don’t pay premiums for arrears. We only accept advance premium payments only.",4595f2e5
Is it possible to avoid an extended waiting period by settling outstanding premiums,"No, we don’t pay premiums for arrears. We only accept advance premium payments only.",4595f2e5
Can a society make a lump sum payment to cover their missed premium payments without additional penalties,"No, we don’t pay premiums for arrears. We only accept advance premium payments only.",4595f2e5
What is the consequence of our group missing a premium payment cycle,Any skipped premium payment will attract a waiting period. If you skip as a group for a month you are given an additional 1 month waiting period. Skipping premiums for more than 3 consecutive months will result in the society being de-registered and closed on EcoSure.,6b6e4bf2
"If we fail to make a premium payment, are we allowed to continue without penalty",Any skipped premium payment will attract a waiting period. If you skip as a group for a month you are given an additional 1 month waiting period. Skipping premiums for more than 3 consecutive months will result in the society being de-registered and closed on EcoSure.,6b6e4bf2
Does a single missed premium payment lead to immediate de-registration,Any skipped premium payment will attract a waiting period. If you skip as a group for a month you are given an additional 1 month waiting period. Skipping premiums for more than 3 consecutive months will result in the society being de-registered and closed on EcoSure.,6b6e4bf2
What are the penalties for missing multiple premium payments consecutively,Any skipped premium payment will attract a waiting period. If you skip as a group for a month you are given an additional 1 month waiting period. Skipping premiums for more than 3 consecutive months will result in the society being de-registered and closed on EcoSure.,6b6e4bf2
How does skipping a single premium payment affect our insurance coverage,Any skipped premium payment will attract a waiting period. If you skip as a group for a month you are given an additional 1 month waiting period. Skipping premiums for more than 3 consecutive months will result in the society being de-registered and closed on EcoSure.,6b6e4bf2
"I failed to make a full premium payment on time, will I be allowed a partial payment later in the month for my Burial Society premium","No, all burial society payments should be paid in full and at once on or before the 10th day of every month. No part-premium payments are allowed.",4e45e2ef
Are monthly payments for Burial Societies required to be made all at once,"No, all burial society payments should be paid in full and at once on or before the 10th day of every month. No part-premium payments are allowed.",4e45e2ef
What is the latest date I can pay the full premium for my funeral cover and still be covered for that month,"No, all burial society payments should be paid in full and at once on or before the 10th day of every month. No part-premium payments are allowed.",4e45e2ef
Can I split the monthly payment for my Burial Society into smaller payments throughout the month,"No, all burial society payments should be paid in full and at once on or before the 10th day of every month. No part-premium payments are allowed.",4e45e2ef
Is there an option to stagger or pay my monthly burial premium in smaller amounts if it is late,"No, all burial society payments should be paid in full and at once on or before the 10th day of every month. No part-premium payments are allowed.",4e45e2ef
Can companies enroll their employees in the EcoSure program and manage their payments through the HR department,Deductions are made from payroll or the corporate can pay on behalf of its employees. Payments are submitted to EcoSure by the HR department by a deposit of funds into the following Steward Bank account:Steward BankEMMT Trust account101 Kwame Nkrumah BranchA/c 1000392142Reference Code 92809Indicate Name of Company,8e94dcd3
"As an employer, how can I facilitate payments for my employees who are part of the EcoSure program",Deductions are made from payroll or the corporate can pay on behalf of its employees. Payments are submitted to EcoSure by the HR department by a deposit of funds into the following Steward Bank account:Steward BankEMMT Trust account101 Kwame Nkrumah BranchA/c 1000392142Reference Code 92809Indicate Name of Company,8e94dcd3
Are there specific account details I should use when submitting payments for our company's EcoSure subscribers,Deductions are made from payroll or the corporate can pay on behalf of its employees. Payments are submitted to EcoSure by the HR department by a deposit of funds into the following Steward Bank account:Steward BankEMMT Trust account101 Kwame Nkrumah BranchA/c 1000392142Reference Code 92809Indicate Name of Company,8e94dcd3
What information does our company need to include when making payments to the EcoSure account for our employees,Deductions are made from payroll or the corporate can pay on behalf of its employees. Payments are submitted to EcoSure by the HR department by a deposit of funds into the following Steward Bank account:Steward BankEMMT Trust account101 Kwame Nkrumah BranchA/c 1000392142Reference Code 92809Indicate Name of Company,8e94dcd3
Can our company's HR department make a single payment for all our employees enrolled in the EcoSure program,Deductions are made from payroll or the corporate can pay on behalf of its employees. Payments are submitted to EcoSure by the HR department by a deposit of funds into the following Steward Bank account:Steward BankEMMT Trust account101 Kwame Nkrumah BranchA/c 1000392142Reference Code 92809Indicate Name of Company,8e94dcd3
What payment methods are accepted for premium payments?,,c83e39eb
How will my premium payments be processed?,,c83e39eb
Can premiums be paid in advance?,,c83e39eb
Is there an option for monthly premium payments?,,c83e39eb
How do I update my premium payment details?,,c83e39eb
What is the minimum number of people allowed to form and register a Burial Society,A Burial Society needs to have a minimum of 20 members to be registered. There is no limit to the number of members that can join the Burial Society.,03d2790b
How many members does a Burial Society need to have in order to function,A Burial Society needs to have a minimum of 20 members to be registered. There is no limit to the number of members that can join the Burial Society.,03d2790b
Is there a maximum number of members allowed in a single Burial Society,A Burial Society needs to have a minimum of 20 members to be registered. There is no limit to the number of members that can join the Burial Society.,03d2790b
Can a Burial Society operate with less than 20 registered members,A Burial Society needs to have a minimum of 20 members to be registered. There is no limit to the number of members that can join the Burial Society.,03d2790b
What are the membership size requirements for a registered Burial Society,A Burial Society needs to have a minimum of 20 members to be registered. There is no limit to the number of members that can join the Burial Society.,03d2790b
What happens if changes to the burial society members need to be made mid-month?,Any additions or removals and corrections of the society`s membership should be submitted to the nearest Econet Shop on or before the 1st day of each month. The executive should fill in the changes on the Additions and removals form and sign – off before submission.,9a6a278c
"How do we update membership information for our society, and where do we submit it?",Any additions or removals and corrections of the society`s membership should be submitted to the nearest Econet Shop on or before the 1st day of each month. The executive should fill in the changes on the Additions and removals form and sign – off before submission.,9a6a278c
What documentation is required when adding or removing members from our group plan?,Any additions or removals and corrections of the society`s membership should be submitted to the nearest Econet Shop on or before the 1st day of each month. The executive should fill in the changes on the Additions and removals form and sign – off before submission.,9a6a278c
"If a member leaves the society, what is the process for updating the official records?",Any additions or removals and corrections of the society`s membership should be submitted to the nearest Econet Shop on or before the 1st day of each month. The executive should fill in the changes on the Additions and removals form and sign – off before submission.,9a6a278c
How often is it necessary to review and potentially update the membership list for our burial society?,Any additions or removals and corrections of the society`s membership should be submitted to the nearest Econet Shop on or before the 1st day of each month. The executive should fill in the changes on the Additions and removals form and sign – off before submission.,9a6a278c
Can members over 70 years old receive full benefits from any of the burial packages?,"Yes, it is possible to add them. They will only be eligible to the register for EcoSure Lite, Basic or Standard Packages with a 9 months NCE period. All members above the age of 70 will have limited benefits.",c283b924
Is it allowed to enroll my senior loved ones who are above 70 in the EcoSure burial services?,"Yes, it is possible to add them. They will only be eligible to the register for EcoSure Lite, Basic or Standard Packages with a 9 months NCE period. All members above the age of 70 will have limited benefits.",c283b924
Can I add elderly relatives over the age of 70 to our family burial plan?,"Yes, it is possible to add them. They will only be eligible to the register for EcoSure Lite, Basic or Standard Packages with a 9 months NCE period. All members above the age of 70 will have limited benefits.",c283b924
What are the available burial packages for members who exceed 70 years of age?,"Yes, it is possible to add them. They will only be eligible to the register for EcoSure Lite, Basic or Standard Packages with a 9 months NCE period. All members above the age of 70 will have limited benefits.",c283b924
Are there restrictions on which EcoSure burial package an older member above 70 can sign up for?,"Yes, it is possible to add them. They will only be eligible to the register for EcoSure Lite, Basic or Standard Packages with a 9 months NCE period. All members above the age of 70 will have limited benefits.",c283b924
Do I need a separate payment account for my private insurance organization,"Yes, it is, the merchant account is the medium of payment for both monthly premiums and Claim pay-outs in the event of a claim.",e0b445f3
Can a single merchant account be used by multiple societies,"Yes, it is, the merchant account is the medium of payment for both monthly premiums and Claim pay-outs in the event of a claim.",e0b445f3
Is having individual merchant accounts required for every type of society,"Yes, it is, the merchant account is the medium of payment for both monthly premiums and Claim pay-outs in the event of a claim.",e0b445f3
Do all types of insurance claims rely on a merchant account for payment,"Yes, it is, the merchant account is the medium of payment for both monthly premiums and Claim pay-outs in the event of a claim.",e0b445f3
Is the merchant account the only means of receiving claim payouts,"Yes, it is, the merchant account is the medium of payment for both monthly premiums and Claim pay-outs in the event of a claim.",e0b445f3
Can I have membership with more than one burial association,"A Burial Society member whether as a Policy Holder or Dependant can be covered by only one Burial Society except where a special waiver has been sought from the insurer. Should it be later discovered that a member is registered by another Burial Society, claims shall be paid for the policy registered first only and Premiums paid for any latter Burial Societies shall be forfeited.",18ef0e33
What happens to my premiums if I already have another burial society membership,"A Burial Society member whether as a Policy Holder or Dependant can be covered by only one Burial Society except where a special waiver has been sought from the insurer. Should it be later discovered that a member is registered by another Burial Society, claims shall be paid for the policy registered first only and Premiums paid for any latter Burial Societies shall be forfeited.",18ef0e33
How do multiple burial society memberships affect claims payment,"A Burial Society member whether as a Policy Holder or Dependant can be covered by only one Burial Society except where a special waiver has been sought from the insurer. Should it be later discovered that a member is registered by another Burial Society, claims shall be paid for the policy registered first only and Premiums paid for any latter Burial Societies shall be forfeited.",18ef0e33
Is it possible to hold more than one burial policy,"A Burial Society member whether as a Policy Holder or Dependant can be covered by only one Burial Society except where a special waiver has been sought from the insurer. Should it be later discovered that a member is registered by another Burial Society, claims shall be paid for the policy registered first only and Premiums paid for any latter Burial Societies shall be forfeited.",18ef0e33
What are the consequences of simultaneous membership with multiple burial organizations,"A Burial Society member whether as a Policy Holder or Dependant can be covered by only one Burial Society except where a special waiver has been sought from the insurer. Should it be later discovered that a member is registered by another Burial Society, claims shall be paid for the policy registered first only and Premiums paid for any latter Burial Societies shall be forfeited.",18ef0e33
What do I need to provide to create a Society account on EcoSure?,The following are the application requirements for Societies or Groups:,1f5af71b
How can I register my group on the EcoSure platform?,The following are the application requirements for Societies or Groups:,1f5af71b
What are the necessary documents required for Society registration?,The following are the application requirements for Societies or Groups:,1f5af71b
Can I register my community group on EcoSure and what are the requirements?,The following are the application requirements for Societies or Groups:,1f5af71b
What information do I need to provide to set up a Society account on EcoSure?,The following are the application requirements for Societies or Groups:,1f5af71b
